,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
275,p,13.45,f,g,o,f,e,c,w,15.84,16.16,s,y,w,u,w,t,g,k,d,w
276,p,14.42,x,h,e,f,e,c,w,17.03,16.57,s,y,w,u,w,t,g,k,d,w
277,p,15.6,f,g,e,f,e,c,w,18.06,18.83,s,y,w,u,w,t,p,k,d,u
278,p,10.58,x,h,o,f,e,c,w,16.33,15.53,s,y,w,u,w,t,g,k,d,w
279,p,17.58,x,h,e,f,e,c,w,19.35,19.66,s,y,w,u,w,t,g,k,d,w
280,p,15.6,x,h,o,f,e,c,w,17.83,16.89,s,y,w,u,w,t,p,k,d,w
281,p,16.68,x,h,e,f,e,c,w,17.19,17.11,s,y,w,u,w,t,p,k,d,a
282,p,15.66,f,h,o,f,e,c,w,18.24,18.33,s,y,w,u,w,t,p,k,d,a
283,p,12.18,f,h,o,f,e,c,w,16.56,16.18,s,y,w,u,w,t,p,k,d,a
284,p,15.71,f,g,e,f,e,c,w,18.02,17.98,s,y,w,u,w,t,g,k,d,a
285,p,14.73,x,h,e,f,e,c,w,16.95,17.14,s,y,w,u,w,t,g,k,d,w
286,p,12.42,f,h,e,f,e,c,w,18.01,17.71,s,y,w,u,w,t,p,k,d,u
287,p,18.68,x,h,o,f,e,c,w,18.63,19.09,s,y,w,u,w,t,p,k,d,u
288,p,16.82,f,h,o,f,e,c,w,17.78,18.03,s,y,w,u,w,t,g,k,d,a
289,p,15.35,f,h,e,f,e,c,w,17.27,17.54,s,y,w,u,w,t,p,k,d,w
290,p,14.34,f,h,o,f,e,c,w,16.02,15.99,s,y,w,u,w,t,p,k,d,w
291,p,13.99,x,g,e,f,e,c,w,15.42,15.85,s,y,w,u,w,t,g,k,d,u
292,p,16.46,f,g,o,f,e,c,w,17.29,16.9,s,y,w,u,w,t,p,k,d,a
293,p,15.72,f,g,e,f,e,c,w,17.88,16.98,s,y,w,u,w,t,p,k,d,u
294,p,15.73,x,h,o,f,e,c,w,18.6,17.93,s,y,w,u,w,t,g,k,d,a
295,p,14.81,x,h,e,f,e,c,w,18.52,18.29,s,y,w,u,w,t,p,k,d,w
296,p,16.51,x,g,e,f,e,c,w,17.86,17.96,s,y,w,u,w,t,g,k,d,a
297,p,14.05,x,g,e,f,e,c,w,17.88,17.45,s,y,w,u,w,t,p,k,d,a
298,p,13.23,f,g,e,f,e,c,w,16.41,16.39,s,y,w,u,w,t,p,k,d,u
299,p,13.68,x,h,e,f,e,c,w,18.15,18.21,s,y,w,u,w,t,g,k,d,a
300,p,15.42,f,h,e,f,e,c,w,18.08,17.78,s,y,w,u,w,t,p,k,d,w
301,p,15.37,f,h,o,f,e,c,w,17.01,17.29,s,y,w,u,w,t,g,k,d,u
302,p,17.31,x,g,e,f,e,c,w,16.94,18.47,s,y,w,u,w,t,p,k,d,a
303,p,14.84,f,h,o,f,e,c,w,16.79,18.0,s,y,w,u,w,t,g,k,d,w
304,p,13.95,f,g,o,f,e,c,w,17.11,16.94,s,y,w,u,w,t,g,k,d,w
305,p,13.43,f,g,e,f,e,c,w,16.88,17.61,s,y,w,u,w,t,g,k,d,u
306,p,16.39,x,g,e,f,e,c,w,18.94,18.58,s,y,w,u,w,t,g,k,d,u
307,p,11.7,x,h,o,f,e,c,w,16.01,16.33,s,y,w,u,w,t,g,k,d,u
308,p,12.6,x,g,o,f,e,c,w,17.81,15.5,s,y,w,u,w,t,p,k,d,w
309,p,16.16,f,g,o,f,e,c,w,16.73,16.79,s,y,w,u,w,t,p,k,d,u
310,p,12.67,x,g,o,f,e,c,w,15.68,15.29,s,y,w,u,w,t,g,k,d,a
311,p,15.52,x,g,o,f,e,c,w,16.95,17.44,s,y,w,u,w,t,g,k,d,u
312,p,15.26,x,g,o,f,e,c,w,18.99,18.03,s,y,w,u,w,t,p,k,d,w
313,p,16.2,x,g,e,f,e,c,w,17.39,17.53,s,y,w,u,w,t,p,k,d,u
314,p,16.82,f,h,e,f,e,c,w,17.81,16.9,s,y,w,u,w,t,p,k,d,a
315,p,15.27,f,h,e,f,e,c,w,17.17,16.97,s,y,w,u,w,t,p,k,d,u
316,p,12.1,f,g,o,f,e,c,w,16.25,17.06,s,y,w,u,w,t,g,k,d,w
317,p,14.28,x,g,e,f,e,c,w,17.77,17.12,s,y,w,u,w,t,p,k,d,u
318,p,15.03,f,g,o,f,e,c,w,16.71,16.74,s,y,w,u,w,t,g,k,d,a
319,p,18.1,x,g,e,f,e,c,w,18.35,18.7,s,y,w,u,w,t,g,k,d,w
320,p,16.69,f,g,o,f,e,c,w,17.0,17.45,s,y,w,u,w,t,p,k,d,w
321,p,11.3,x,h,o,f,e,c,w,15.69,16.34,s,y,w,u,w,t,g,k,d,u
322,p,14.66,f,g,e,f,e,c,w,16.73,15.27,s,y,w,u,w,t,g,k,d,a
323,p,13.99,f,h,e,f,e,c,w,16.71,16.23,s,y,w,u,w,t,p,k,d,u
324,p,13.62,f,h,e,f,e,c,w,17.6,17.3,s,y,w,u,w,t,g,k,d,a
325,p,14.49,f,g,e,f,e,c,w,16.77,17.22,s,y,w,u,w,t,g,k,d,w
326,p,14.16,x,g,e,f,e,c,w,16.44,17.34,s,y,w,u,w,t,g,k,d,w
327,p,18.89,x,g,o,f,e,c,w,18.23,17.94,s,y,w,u,w,t,p,k,d,a
328,p,13.03,x,h,o,f,e,c,w,16.72,16.85,s,y,w,u,w,t,p,k,d,u
329,p,12.8,x,g,e,f,e,c,w,16.48,16.24,s,y,w,u,w,t,g,k,d,u
330,p,13.7,x,g,e,f,e,c,w,17.84,17.91,s,y,w,u,w,t,g,k,d,u
331,p,14.42,x,h,o,f,e,c,w,18.2,18.06,s,y,w,u,w,t,g,k,d,u
332,p,14.45,x,g,o,f,e,c,w,17.44,17.25,s,y,w,u,w,t,g,k,d,u
333,p,16.11,f,g,e,f,e,c,w,17.95,18.61,s,y,w,u,w,t,p,k,d,a
334,p,15.61,x,g,e,f,e,c,w,17.62,17.79,s,y,w,u,w,t,g,k,d,w
335,p,14.93,x,h,o,f,e,c,w,17.71,18.23,s,y,w,u,w,t,g,k,d,w
336,p,15.58,f,g,e,f,e,c,w,18.14,17.96,s,y,w,u,w,t,g,k,d,u
337,p,15.98,x,h,e,f,e,c,w,18.08,18.66,s,y,w,u,w,t,p,k,d,a
338,p,15.62,f,h,o,f,e,c,w,18.48,17.75,s,y,w,u,w,t,p,k,d,u
339,p,16.79,x,g,e,f,e,c,w,17.98,16.76,s,y,w,u,w,t,g,k,d,a
340,p,13.6,f,h,o,f,e,c,w,16.32,16.09,s,y,w,u,w,t,g,k,d,u
341,p,15.3,f,h,e,f,e,c,w,19.02,18.84,s,y,w,u,w,t,g,k,d,w
342,p,16.08,f,g,o,f,e,c,w,17.33,18.09,s,y,w,u,w,t,g,k,d,a
343,p,13.43,x,h,e,f,e,c,w,17.1,17.25,s,y,w,u,w,t,p,k,d,w
344,p,16.24,x,h,o,f,e,c,w,17.45,17.78,s,y,w,u,w,t,p,k,d,a
345,p,16.78,f,h,o,f,e,c,w,17.81,17.92,s,y,w,u,w,t,g,k,d,u
346,p,16.26,f,h,o,f,e,c,w,17.31,17.3,s,y,w,u,w,t,g,k,d,a
347,p,12.59,x,h,e,f,e,c,w,15.47,15.77,s,y,w,u,w,t,p,k,d,w
348,p,16.68,x,h,e,f,e,c,w,19.01,17.55,s,y,w,u,w,t,p,k,d,a
349,p,14.89,f,h,o,f,e,c,w,18.57,17.73,s,y,w,u,w,t,g,k,d,a
350,p,14.72,x,g,o,f,e,c,w,17.66,18.03,s,y,w,u,w,t,g,k,d,w
351,p,13.59,x,h,o,f,e,c,w,17.57,18.17,s,y,w,u,w,t,g,k,d,w
352,p,16.07,x,g,o,f,e,c,w,17.23,17.76,s,y,w,u,w,t,p,k,d,u
353,p,6.87,x,g,n,f,e,c,w,6.88,13.64,b,y,w,u,w,t,p,k,d,a
354,p,8.59,p,g,n,f,e,c,w,9.15,17.34,b,y,w,u,w,t,p,k,d,a
355,p,5.95,p,g,n,f,e,c,w,7.54,12.73,b,y,w,u,w,t,p,k,d,u
356,p,6.51,x,g,n,f,e,c,w,6.8,12.92,b,y,w,u,w,t,p,k,d,a
357,p,7.66,x,g,n,f,e,c,w,8.55,14.98,b,y,w,u,w,t,p,k,d,a
358,p,6.4,x,g,n,f,e,c,w,7.68,14.68,b,y,w,u,w,t,p,k,d,u
359,p,7.06,p,g,n,f,e,c,w,7.26,12.03,b,y,w,u,w,t,p,k,d,u
360,p,6.32,x,g,n,f,e,c,w,7.66,15.84,b,y,w,u,w,t,p,k,d,a
361,p,8.8,x,g,n,f,e,c,w,8.44,16.56,b,y,w,u,w,t,p,k,d,u
362,p,7.5,p,g,n,f,e,c,w,6.37,11.75,b,y,w,u,w,t,p,k,d,u
363,p,6.44,p,g,n,f,e,c,w,7.61,13.59,b,y,w,u,w,t,p,k,d,u
364,p,6.64,p,g,n,f,e,c,w,7.14,12.48,b,y,w,u,w,t,p,k,d,a
365,p,6.93,x,g,n,f,e,c,w,7.99,14.23,b,y,w,u,w,t,p,k,d,u
366,p,8.23,x,g,n,f,e,c,w,8.2,15.67,b,y,w,u,w,t,p,k,d,a
367,p,7.37,x,g,n,f,e,c,w,7.8,13.6,b,y,w,u,w,t,p,k,d,a
368,p,8.49,p,g,n,f,e,c,w,8.35,15.7,b,y,w,u,w,t,p,k,d,u
369,p,7.05,x,g,n,f,e,c,w,8.63,16.79,b,y,w,u,w,t,p,k,d,a
370,p,5.92,x,g,n,f,e,c,w,7.47,12.44,b,y,w,u,w,t,p,k,d,u
371,p,8.91,x,g,n,f,e,c,w,9.11,16.66,b,y,w,u,w,t,p,k,d,u
372,p,8.71,x,g,n,f,e,c,w,8.8,16.46,b,y,w,u,w,t,p,k,d,u
373,p,8.79,x,g,n,f,e,c,w,8.71,16.44,b,y,w,u,w,t,p,k,d,u
374,p,7.09,p,g,n,f,e,c,w,7.97,11.93,b,y,w,u,w,t,p,k,d,a
375,p,8.08,x,g,n,f,e,c,w,8.22,16.67,b,y,w,u,w,t,p,k,d,u
376,p,7.63,x,g,n,f,e,c,w,7.97,13.44,b,y,w,u,w,t,p,k,d,u
377,p,6.39,x,g,n,f,e,c,w,8.03,13.86,b,y,w,u,w,t,p,k,d,u
378,p,6.86,x,g,n,f,e,c,w,8.04,16.3,b,y,w,u,w,t,p,k,d,u
379,p,8.85,p,g,n,f,e,c,w,8.58,15.18,b,y,w,u,w,t,p,k,d,a
380,p,7.73,p,g,n,f,e,c,w,9.09,16.3,b,y,w,u,w,t,p,k,d,a
381,p,5.84,x,g,n,f,e,c,w,8.14,14.47,b,y,w,u,w,t,p,k,d,u
382,p,6.5,p,g,n,f,e,c,w,8.46,16.14,b,y,w,u,w,t,p,k,d,a
383,p,6.58,x,g,n,f,e,c,w,7.82,14.05,b,y,w,u,w,t,p,k,d,u
384,p,7.2,x,g,n,f,e,c,w,7.69,15.52,b,y,w,u,w,t,p,k,d,a
385,p,5.55,x,g,n,f,e,c,w,7.19,12.25,b,y,w,u,w,t,p,k,d,a
386,p,6.63,x,g,n,f,e,c,w,7.95,15.63,b,y,w,u,w,t,p,k,d,a
387,p,6.83,x,g,n,f,e,c,w,7.8,16.88,b,y,w,u,w,t,p,k,d,u
388,p,6.3,p,g,n,f,e,c,w,7.86,13.85,b,y,w,u,w,t,p,k,d,a
389,p,8.82,x,g,n,f,e,c,w,7.84,13.76,b,y,w,u,w,t,p,k,d,u
390,p,7.33,x,g,n,f,e,c,w,8.29,14.74,b,y,w,u,w,t,p,k,d,u
391,p,8.5,x,g,n,f,e,c,w,6.69,13.83,b,y,w,u,w,t,p,k,d,a
392,p,8.07,x,g,n,f,e,c,w,7.98,15.37,b,y,w,u,w,t,p,k,d,u
393,p,6.85,x,g,n,f,e,c,w,7.83,13.03,b,y,w,u,w,t,p,k,d,u
394,p,7.44,p,g,n,f,e,c,w,8.58,15.59,b,y,w,u,w,t,p,k,d,a
395,p,7.19,x,g,n,f,e,c,w,7.24,17.2,b,y,w,u,w,t,p,k,d,a
396,p,7.07,x,g,n,f,e,c,w,8.82,18.08,b,y,w,u,w,t,p,k,d,a
397,p,7.81,x,g,n,f,e,c,w,8.12,14.57,b,y,w,u,w,t,p,k,d,a
398,p,6.08,x,g,n,f,e,c,w,7.71,14.72,b,y,w,u,w,t,p,k,d,a
399,p,8.01,x,g,n,f,e,c,w,8.81,14.45,b,y,w,u,w,t,p,k,d,a
400,p,7.5,p,g,n,f,e,c,w,8.88,15.87,b,y,w,u,w,t,p,k,d,u
401,p,8.47,x,g,n,f,e,c,w,9.3,16.31,b,y,w,u,w,t,p,k,d,u
402,p,6.36,x,g,n,f,e,c,w,6.01,12.19,b,y,w,u,w,t,p,k,d,a
403,p,7.53,p,g,n,f,e,c,w,8.3,15.86,b,y,w,u,w,t,p,k,d,u
404,p,7.62,p,g,n,f,e,c,w,8.19,15.52,b,y,w,u,w,t,p,k,d,u
405,p,6.18,p,g,n,f,e,c,w,7.98,14.28,b,y,w,u,w,t,p,k,d,u
406,p,6.67,p,g,n,f,e,c,w,9.1,15.35,b,y,w,u,w,t,p,k,d,a
407,p,5.61,x,g,n,f,e,c,w,7.23,10.48,b,y,w,u,w,t,p,k,d,a
408,p,8.08,x,g,n,f,e,c,w,7.87,14.49,b,y,w,u,w,t,p,k,d,a
409,p,6.37,p,g,n,f,e,c,w,8.65,16.68,b,y,w,u,w,t,p,k,d,u
410,p,6.25,p,g,n,f,e,c,w,6.99,14.21,b,y,w,u,w,t,p,k,d,u
411,p,6.8,x,g,n,f,e,c,w,7.24,12.94,b,y,w,u,w,t,p,k,d,a
412,p,6.71,x,g,n,f,e,c,w,7.09,14.96,b,y,w,u,w,t,p,k,d,a
413,p,8.38,x,g,n,f,e,c,w,8.16,15.38,b,y,w,u,w,t,p,k,d,a
414,p,6.52,x,g,n,f,e,c,w,7.29,12.43,b,y,w,u,w,t,p,k,d,u
415,p,5.73,p,g,n,f,e,c,w,6.83,14.08,b,y,w,u,w,t,p,k,d,a
416,p,8.03,x,g,n,f,e,c,w,7.82,13.89,b,y,w,u,w,t,p,k,d,u
417,p,8.25,x,g,n,f,e,c,w,7.05,14.58,b,y,w,u,w,t,p,k,d,a
418,p,9.0,p,g,n,f,e,c,w,8.79,16.28,b,y,w,u,w,t,p,k,d,u
419,p,7.97,p,g,n,f,e,c,w,8.0,13.26,b,y,w,u,w,t,p,k,d,u
420,p,7.45,x,g,n,f,e,c,w,8.56,14.67,b,y,w,u,w,t,p,k,d,u
421,p,6.27,p,g,n,f,e,c,w,8.18,13.41,b,y,w,u,w,t,p,k,d,a
422,p,7.38,p,g,n,f,e,c,w,8.33,12.98,b,y,w,u,w,t,p,k,d,a
423,p,7.02,p,g,n,f,e,c,w,7.75,15.3,b,y,w,u,w,t,p,k,d,a
424,p,6.9,p,g,n,f,e,c,w,7.46,13.54,b,y,w,u,w,t,p,k,d,u
425,p,7.22,p,g,n,f,e,c,w,8.01,15.3,b,y,w,u,w,t,p,k,d,a
426,p,7.67,x,g,n,f,e,c,w,7.85,13.84,b,y,w,u,w,t,p,k,d,a
427,p,7.83,x,g,n,f,e,c,w,7.92,16.02,b,y,w,u,w,t,p,k,d,u
428,p,6.11,x,g,n,f,e,c,w,7.53,14.06,b,y,w,u,w,t,p,k,d,a
429,p,7.81,p,g,n,f,e,c,w,7.8,14.7,b,y,w,u,w,t,p,k,d,u
430,p,6.59,x,g,n,f,e,c,w,8.28,15.21,b,y,w,u,w,t,p,k,d,u
431,p,6.59,x,g,n,f,e,c,w,8.58,12.09,b,y,w,u,w,t,p,k,d,u
432,p,8.66,p,g,n,f,e,c,w,8.87,16.85,b,y,w,u,w,t,p,k,d,u
433,p,7.9,x,g,n,f,e,c,w,8.57,18.02,b,y,w,u,w,t,p,k,d,u
434,p,6.69,x,g,n,f,e,c,w,7.4,14.25,b,y,w,u,w,t,p,k,d,u
435,p,7.58,x,g,n,f,e,c,w,8.89,15.76,b,y,w,u,w,t,p,k,d,a
436,p,7.22,p,g,n,f,e,c,w,8.41,15.87,b,y,w,u,w,t,p,k,d,u
437,p,7.37,x,g,n,f,e,c,w,7.22,14.66,b,y,w,u,w,t,p,k,d,u
438,p,7.76,x,g,n,f,e,c,w,7.37,13.72,b,y,w,u,w,t,p,k,d,a
439,p,6.84,p,g,n,f,e,c,w,7.71,15.62,b,y,w,u,w,t,p,k,d,a
440,p,7.7,p,g,n,f,e,c,w,9.6,18.0,b,y,w,u,w,t,p,k,d,a
441,p,9.14,p,g,n,f,e,c,w,9.13,18.81,b,y,w,u,w,t,p,k,d,u
442,p,7.94,p,g,n,f,e,c,w,9.24,15.9,b,y,w,u,w,t,p,k,d,a
443,p,6.37,x,g,n,f,e,c,w,7.38,13.26,b,y,w,u,w,t,p,k,d,u
444,p,7.25,x,g,n,f,e,c,w,8.54,15.42,b,y,w,u,w,t,p,k,d,a
445,p,8.28,p,g,n,f,e,c,w,8.03,13.89,b,y,w,u,w,t,p,k,d,a
446,p,7.18,x,g,n,f,e,c,w,7.54,15.97,b,y,w,u,w,t,p,k,d,u
447,p,5.5,p,g,n,f,e,c,w,6.28,10.99,b,y,w,u,w,t,p,k,d,a
448,p,7.0,p,g,n,f,e,c,w,7.22,12.09,b,y,w,u,w,t,p,k,d,u
449,p,6.4,x,g,n,f,e,c,w,7.27,14.66,b,y,w,u,w,t,p,k,d,a
450,p,8.54,p,g,n,f,e,c,w,7.34,12.73,b,y,w,u,w,t,p,k,d,u
451,p,8.18,p,g,n,f,e,c,w,8.19,14.26,b,y,w,u,w,t,p,k,d,u
452,p,8.41,p,g,n,f,e,c,w,8.35,15.84,b,y,w,u,w,t,p,k,d,u
453,p,7.43,x,g,n,f,e,c,w,8.25,14.89,b,y,w,u,w,t,p,k,d,a
454,p,7.59,p,g,n,f,e,c,w,7.86,12.64,b,y,w,u,w,t,p,k,d,a
455,p,7.52,p,g,n,f,e,c,w,8.63,18.21,b,y,w,u,w,t,p,k,d,a
456,p,8.1,p,g,n,f,e,c,w,8.07,13.67,b,y,w,u,w,t,p,k,d,u
457,p,6.87,x,g,n,f,e,c,w,7.31,14.17,b,y,w,u,w,t,p,k,d,a
458,p,6.91,x,g,n,f,e,c,w,8.16,16.1,b,y,w,u,w,t,p,k,d,u
459,p,8.0,x,g,n,f,e,c,w,7.58,15.87,b,y,w,u,w,t,p,k,d,a
460,p,8.48,p,g,n,f,e,c,w,8.75,16.35,b,y,w,u,w,t,p,k,d,u
461,p,7.47,p,g,n,f,e,c,w,9.1,15.54,b,y,w,u,w,t,p,k,d,a
462,p,7.72,p,g,n,f,e,c,w,8.98,17.12,b,y,w,u,w,t,p,k,d,u
463,p,6.29,p,g,n,f,e,c,w,7.56,13.69,b,y,w,u,w,t,p,k,d,u
464,p,7.24,x,g,n,f,e,c,w,8.56,14.83,b,y,w,u,w,t,p,k,d,u
465,p,8.2,p,g,n,f,e,c,w,8.5,16.31,b,y,w,u,w,t,p,k,d,a
466,p,8.59,p,g,n,f,e,c,w,7.53,16.05,b,y,w,u,w,t,p,k,d,a
467,p,7.43,p,g,n,f,e,c,w,8.36,16.23,b,y,w,u,w,t,p,k,d,u
468,p,7.86,x,g,n,f,e,c,w,7.4,13.4,b,y,w,u,w,t,p,k,d,u
469,p,9.89,x,g,n,f,e,c,w,10.09,20.18,b,y,w,u,w,t,p,k,d,u
470,p,8.61,p,g,n,f,e,c,w,8.45,15.72,b,y,w,u,w,t,p,k,d,u
471,p,7.17,x,g,n,f,e,c,w,7.4,15.23,b,y,w,u,w,t,p,k,d,u
472,p,7.08,x,g,n,f,e,c,w,7.84,14.57,b,y,w,u,w,t,p,k,d,u
473,p,6.57,x,g,n,f,e,c,w,7.84,13.75,b,y,w,u,w,t,p,k,d,a
474,p,7.7,x,g,n,f,e,c,w,7.65,14.9,b,y,w,u,w,t,p,k,d,u
475,p,7.21,x,g,n,f,e,c,w,8.12,14.11,b,y,w,u,w,t,p,k,d,a
476,p,7.83,p,g,n,f,e,c,w,8.84,15.88,b,y,w,u,w,t,p,k,d,u
477,p,7.53,x,g,n,f,e,c,w,7.79,16.13,b,y,w,u,w,t,p,k,d,a
478,p,7.93,p,g,n,f,e,c,w,7.78,14.43,b,y,w,u,w,t,p,k,d,u
479,p,7.93,x,g,n,f,e,c,w,7.58,14.61,b,y,w,u,w,t,p,k,d,a
480,p,8.7,x,g,n,f,e,c,w,8.62,16.83,b,y,w,u,w,t,p,k,d,u
481,p,7.09,p,g,n,f,e,c,w,7.71,12.91,b,y,w,u,w,t,p,k,d,u
482,p,8.35,x,g,n,f,e,c,w,8.79,18.48,b,y,w,u,w,t,p,k,d,u
483,p,6.15,x,g,n,f,e,c,w,7.45,13.62,b,y,w,u,w,t,p,k,d,a
484,p,6.06,p,g,n,f,e,c,w,6.99,11.9,b,y,w,u,w,t,p,k,d,a
485,p,7.69,p,g,n,f,e,c,w,8.65,15.55,b,y,w,u,w,t,p,k,d,u
486,p,6.92,x,g,n,f,e,c,w,9.18,18.11,b,y,w,u,w,t,p,k,d,a
487,p,7.67,x,g,n,f,e,c,w,7.3,14.32,b,y,w,u,w,t,p,k,d,a
488,p,6.79,p,g,n,f,e,c,w,7.47,13.65,b,y,w,u,w,t,p,k,d,u
489,p,6.83,x,g,n,f,e,c,w,8.87,16.22,b,y,w,u,w,t,p,k,d,u
490,p,6.38,x,g,n,f,e,c,w,8.43,14.68,b,y,w,u,w,t,p,k,d,a
491,p,6.93,x,g,n,f,e,c,w,7.13,13.59,b,y,w,u,w,t,p,k,d,a
492,p,7.71,x,g,n,f,e,c,w,7.47,13.22,b,y,w,u,w,t,p,k,d,u
493,p,8.43,x,g,n,f,e,c,w,8.61,17.4,b,y,w,u,w,t,p,k,d,a
494,p,7.25,p,g,n,f,e,c,w,8.74,16.56,b,y,w,u,w,t,p,k,d,u
495,p,7.7,x,g,n,f,e,c,w,8.22,16.29,b,y,w,u,w,t,p,k,d,u
496,p,7.83,p,g,n,f,e,c,w,7.78,13.22,b,y,w,u,w,t,p,k,d,a
497,p,7.75,p,g,n,f,e,c,w,8.8,16.71,b,y,w,u,w,t,p,k,d,a
498,p,8.94,p,g,n,f,e,c,w,9.75,20.04,b,y,w,u,w,t,p,k,d,a
499,p,6.34,x,g,n,f,e,c,w,7.75,15.82,b,y,w,u,w,t,p,k,d,a
500,p,5.85,x,g,n,f,e,c,w,6.96,11.62,b,y,w,u,w,t,p,k,d,u
501,p,7.54,x,g,n,f,e,c,w,7.37,14.53,b,y,w,u,w,t,p,k,d,u
502,p,6.96,x,g,n,f,e,c,w,8.48,18.23,b,y,w,u,w,t,p,k,d,a
503,p,8.0,x,g,n,f,e,c,w,8.09,15.26,b,y,w,u,w,t,p,k,d,u
504,p,8.76,p,g,n,f,e,c,w,7.94,17.4,b,y,w,u,w,t,p,k,d,u
505,p,7.42,x,g,n,f,e,c,w,8.34,16.0,b,y,w,u,w,t,p,k,d,a
506,p,6.71,p,g,n,f,e,c,w,7.42,14.02,b,y,w,u,w,t,p,k,d,u
507,p,7.13,p,g,n,f,e,c,w,7.17,13.12,b,y,w,u,w,t,p,k,d,a
508,p,8.33,p,g,n,f,e,c,w,7.59,16.06,b,y,w,u,w,t,p,k,d,a
509,p,7.24,x,g,n,f,e,c,w,8.66,15.56,b,y,w,u,w,t,p,k,d,u
510,p,8.7,x,g,n,f,e,c,w,8.67,17.02,b,y,w,u,w,t,p,k,d,a
511,p,7.66,x,g,n,f,e,c,w,8.36,16.23,b,y,w,u,w,t,p,k,d,a
512,p,8.14,p,g,n,f,e,c,w,7.46,14.82,b,y,w,u,w,t,p,k,d,a
513,p,7.42,p,g,n,f,e,c,w,7.82,16.31,b,y,w,u,w,t,p,k,d,u
514,p,8.01,x,g,n,f,e,c,w,8.08,15.84,b,y,w,u,w,t,p,k,d,u
515,p,7.71,p,g,n,f,e,c,w,7.19,11.56,b,y,w,u,w,t,p,k,d,a
516,p,7.94,p,g,n,f,e,c,w,8.19,16.61,b,y,w,u,w,t,p,k,d,u
517,p,8.53,x,g,n,f,e,c,w,8.66,15.8,b,y,w,u,w,t,p,k,d,u
518,p,7.82,x,g,n,f,e,c,w,7.97,14.3,b,y,w,u,w,t,p,k,d,a
519,p,7.18,p,g,n,f,e,c,w,7.46,15.77,b,y,w,u,w,t,p,k,d,u
520,p,6.91,x,g,n,f,e,c,w,8.12,14.63,b,y,w,u,w,t,p,k,d,u
521,p,7.69,p,g,n,f,e,c,w,9.26,18.08,b,y,w,u,w,t,p,k,d,a
522,p,7.39,x,g,n,f,e,c,w,7.66,13.81,b,y,w,u,w,t,p,k,d,a
523,p,8.05,p,g,n,f,e,c,w,8.66,16.12,b,y,w,u,w,t,p,k,d,u
524,p,6.26,x,g,n,f,e,c,w,7.63,12.84,b,y,w,u,w,t,p,k,d,u
525,p,7.17,p,g,n,f,e,c,w,7.94,14.74,b,y,w,u,w,t,p,k,d,a
526,p,7.52,p,g,n,f,e,c,w,8.06,14.48,b,y,w,u,w,t,p,k,d,a
527,p,7.56,p,g,n,f,e,c,w,7.76,16.14,b,y,w,u,w,t,p,k,d,u
528,p,8.43,p,g,n,f,e,c,w,8.16,17.47,b,y,w,u,w,t,p,k,d,a
529,p,6.43,x,g,n,f,e,c,w,6.84,13.03,b,y,w,u,w,t,p,k,d,u
530,p,7.97,p,g,n,f,e,c,w,7.35,13.43,b,y,w,u,w,t,p,k,d,a
531,p,8.54,p,g,n,f,e,c,w,9.49,17.22,b,y,w,u,w,t,p,k,d,u
532,p,6.05,x,g,n,f,e,c,w,7.31,14.96,b,y,w,u,w,t,p,k,d,a
533,p,8.84,p,g,n,f,e,c,w,8.12,16.65,b,y,w,u,w,t,p,k,d,u
534,p,6.29,p,g,n,f,e,c,w,6.37,13.51,b,y,w,u,w,t,p,k,d,a
535,p,9.15,p,g,n,f,e,c,w,8.16,14.71,b,y,w,u,w,t,p,k,d,u
536,p,6.59,x,g,n,f,e,c,w,7.08,15.42,b,y,w,u,w,t,p,k,d,u
537,p,7.38,p,g,n,f,e,c,w,8.73,17.96,b,y,w,u,w,t,p,k,d,a
538,p,7.61,x,g,n,f,e,c,w,7.94,15.11,b,y,w,u,w,t,p,k,d,a
539,p,9.06,x,g,n,f,e,c,w,8.11,17.08,b,y,w,u,w,t,p,k,d,u
540,p,7.31,x,g,n,f,e,c,w,6.75,12.94,b,y,w,u,w,t,p,k,d,a
541,p,8.19,p,g,n,f,e,c,w,7.42,13.65,b,y,w,u,w,t,p,k,d,u
542,p,7.86,x,g,n,f,e,c,w,8.32,16.44,b,y,w,u,w,t,p,k,d,a
543,p,8.03,x,g,n,f,e,c,w,8.78,16.77,b,y,w,u,w,t,p,k,d,a
544,p,8.38,x,g,n,f,e,c,w,9.13,17.14,b,y,w,u,w,t,p,k,d,u
545,p,6.44,p,g,n,f,e,c,w,8.12,15.42,b,y,w,u,w,t,p,k,d,u
546,p,7.33,p,g,n,f,e,c,w,7.11,11.91,b,y,w,u,w,t,p,k,d,u
547,p,7.97,p,g,n,f,e,c,w,8.22,14.95,b,y,w,u,w,t,p,k,d,a
548,p,7.13,x,g,n,f,e,c,w,8.93,18.96,b,y,w,u,w,t,p,k,d,u
549,p,7.02,x,g,n,f,e,c,w,6.7,11.31,b,y,w,u,w,t,p,k,d,u
550,p,8.6,x,g,n,f,e,c,w,7.39,14.85,b,y,w,u,w,t,p,k,d,u
551,p,8.22,x,g,n,f,e,c,w,8.36,15.0,b,y,w,u,w,t,p,k,d,u
